address,business_id,categories,city,name,postal_code,stars,state
4650 E Thomas Rd,QzhecPbW_L90GtyScXCLyQ,"Home & Rental Insurance, Auto Insurance, Life Insurance, Financial Services, Insurance",Phoenix,Allstate Insurance: Julie Jakubek,85018,4.5,AZ
"4135 S Power Rd, Ste 131",OQZWzJQhdBAeEtD67ZnVAQ,"Financial Services, Home & Rental Insurance, Auto Insurance, Insurance, Life Insurance",Mesa,Premier Choice Insurance,85212,5.0,AZ
"20851 N 83rd Ave, Ste 3",T_7PLE9DBLkYkP5e1E1ehw,"Life Insurance, Home & Rental Insurance, Auto Insurance, Insurance, Financial Services",Peoria,Allstate Insurance: Bob Coudret,85382,4.0,AZ
"10630 N 59th Ave, Ste 102",zYXM8ezCH5O0FBRpOhP-bQ,"Banks & Credit Unions, Financial Services, Auto Insurance, Insurance, Life Insurance, Home & Rental Insurance",Glendale,David Dorman - State Farm Insurance,85304,5.0,AZ
"9059 W Mcdowell Rd, Ste 100",lQ11t972dtlBTN2LbxRDqQ,"Tax Services, Financial Services, Auto Insurance, Life Insurance, Insurance",Tolleson,Kenny Ong Financial Services,85353,5.0,AZ
6052 Royalton Rd,IlQ1E-4xiRuytW21iFPJDQ,"Financial Services, Insurance, Life Insurance, Auto Insurance, Home & Rental Insurance",North Royalton,Allstate Insurance Agent: Ron Less,44133,3.0,OH
7050 W Mercer Ln,OqdFxFbpuQ4UfTGLpBSvng,"Life Insurance, Financial Services, Tax Services, Insurance",Peoria,Symmetry Financial Group,85345,2.0,AZ
"312 N Alma School Rd, Ste 15",7jh4YiREekBDfcSMIyKSGQ,"Real Estate Services, Auto Insurance, Life Insurance, Financial Services, Home Services, Real Estate, Insurance, Home & Rental Insurance",Chandler,Blue Lion Insurance Brokers,85224,5.0,AZ
12 W Vernon Ave,9r8GanN8S6ypKH3wTS1d5Q,"Home & Rental Insurance, Financial Services, Insurance, Notaries, Life Insurance, Auto Insurance, Local Services",Phoenix,Knight Insurance Group,85003,5.0,AZ
"8399 E Indian School Rd, Ste 103",HUovCOl65tY6G02QpI2lhg,"Financial Services, Life Insurance, Home & Rental Insurance, Auto Insurance, Insurance",Scottsdale,Allstate Insurance: Misty Everette,85251,4.5,AZ
"375 E Warm Springs Rd, Ste 201",w9ZJmje41Igdy8lt9jUSIg,"Auto Insurance, Health Insurance Offices, Insurance, Home & Rental Insurance, Life Insurance, Financial Services, Health & Medical",Las Vegas,AssuredPartners Safeguard Insurance,89119,5.0,NV
"6628 Sky Pointe Dr, Ste 119",Klg7aKcXOGEdeLi2oI2cOg,"Life Insurance, Home & Rental Insurance, Auto Insurance, Insurance, Financial Services",Las Vegas,360 Insurance,89131,4.5,NV
"871 Coronado Center Dr, Ste 200",5LhDZcJfSbnVzRBk_3WEog,"Financial Services, Insurance, Auto Insurance, Life Insurance, Home & Rental Insurance, Pet Services, Pets, Pet Insurance",Henderson,Everett Insurance Group,89052,5.0,NV
"9455 W Russel Rd, Ste 130",E8temrx-fE3q1iudrv5oZA,"Financial Services, Home & Rental Insurance, Auto Insurance, Life Insurance, Insurance",Las Vegas,Valley Insurance Group,89148,4.5,NV
"5615 Losee Rd, Ste 100",N0S7UvEKIhiVJ5BdYgWW1Q,"Auto Insurance, Financial Services, Insurance, Life Insurance, Home & Rental Insurance",North Las Vegas,Allstate Insurance: Ajit Kundanani,89081,3.5,NV
"1111 N Gilbert Rd, Ste 210A",chqWEEDKnByAZ6g5kHibZw,"Home & Rental Insurance, Life Insurance, Auto Insurance, Insurance, Financial Services",Gilbert,The Insurance Store,85234,3.5,AZ
,lxV8KqLvg1UfK9PNdo7IkQ,"Auto Insurance, Life Insurance, Home & Rental Insurance, Financial Services, Insurance",Phoenix,Bob Vollmann - State Farm Insurance Agent,85032,4.0,AZ
"11851 N 51st Ave, E140",lDpbfIdMEfbU4FD2BW4A-g,"Financial Services, Auto Insurance, Home & Rental Insurance, Life Insurance, Insurance",Glendale,Monica Valencia - American Family Insurance,85304,3.5,AZ
"20343 N Hayden Rd, Ste 105",g5xZqKIHAiaMZrnwZPouLg,"Health & Medical, Financial Advising, Financial Services, Health Insurance Offices, Life Insurance, Insurance",Scottsdale,H.F. Hanes & Associates,85255,5.0,AZ
"5229 N 7th Ave, Ste 105",JN66aDwKZ1Gf91Yi98Lmng,"Auto Insurance, Home & Rental Insurance, Financial Services, Life Insurance, Insurance",Phoenix,Hassett Insurance,85013,4.5,AZ
"8360 W Sahara Ave, Ste 110",FvdVXfMeCxxiIS1CTb-mLQ,"Life Insurance, Home & Rental Insurance, Financial Services, Auto Insurance, Insurance",Las Vegas,Orgill Singer Insurance,89117,2.5,NV
"6670 S Tenaya Way, Ste 105",gva_fx8xN_kHeDUagn_Xiw,"Financial Services, Home & Rental Insurance, Insurance, Life Insurance, Auto Insurance",Las Vegas,Farmers Insurance - Natalie DeNardo,89113,4.5,NV
"13880 N Northsight Blvd, C Ste 109",zrLlt5GnGHeF_0ElvQ0_5Q,"Professional Services, Financial Services, Pets, Horse Boarding, Insurance, Auto Insurance, Life Insurance, Home & Rental Insurance",Scottsdale,Allen Financial Insurance Group,85260,3.0,AZ
"3085 S Jones Blvd, Ste A",7IfUx7d8RNXVIOskTrY-ow,"Financial Services, Home & Rental Insurance, Insurance, Auto Insurance, Life Insurance",Las Vegas,Bleecher Insurance Advisors,89146,5.0,NV
"2 N Central Ave, Fl 18",p4GYuSVy4Jjo-fq-3_543g,"Health Insurance Offices, Life Insurance, Health & Medical, Financial Services, Insurance",Phoenix,iHealthBrokers,85004,5.0,AZ
"3627 E Indian School Rd, Ste 207",lRRAS3HTqVq7HLvDIeem5g,"Life Insurance, Auto Insurance, Financial Services, Insurance",Phoenix,Farmers Insurance - Gerardo Chirino,85018,5.0,AZ
"4850 E Baseline Rd, Ste 103",T_KGxMC9BKYv6qyATdTvgQ,"Insurance, Home & Rental Insurance, Life Insurance, Auto Insurance, Financial Services",Mesa,American Family Insurance - Paul Gebhard Agency,85206,3.5,AZ
"1930 S Alma School Rd, Ste A101",05BICd7379lUFCAZsL8Q4w,"Auto Insurance, Investing, Life Insurance, Financial Advising, Financial Services, Insurance",Mesa,Farmers Insurance - Jayson Hoffer,85210,4.5,AZ
"1820 W Northern Ave, Ste 100",8_8NG2M3-CrpjXtEv3H95g,"Banks & Credit Unions, Local Services, Financial Services, Insurance, Life Insurance, Home & Rental Insurance, Auto Insurance",Phoenix,Wes Stahler - State Farm Insurance Agent,85021,5.0,AZ
"690 E Warner Rd, Ste 108",n6sG_NVGr_I1wObT73W4Lg,"Home & Rental Insurance, Insurance, Financial Services, Auto Insurance, Pets, Pet Services, Pet Insurance, Life Insurance",Gilbert,Insurance Brokers of Arizona,85296,5.0,AZ
"7600 E Redfield Rd, Ste B-145",qqrZzrMr9FTkUqDfm0DZiw,"Auto Insurance, Financial Services, Life Insurance, Home & Rental Insurance, Insurance",Scottsdale,The Garzella Group,85260,5.0,AZ
"3660 E University Dr, Ste 3, American Family Insurance",3nWI2A-ccjuW5hYmmBiL_Q,"Life Insurance, Home & Rental Insurance, Insurance, Financial Services, Auto Insurance",Mesa,Brian Johnson Agency,85205,5.0,AZ
"7885 W Sahara Ave, Ste 102",aQOYZARifMo_tfQipVsRrA,"Life Insurance, Insurance, Home & Rental Insurance, Auto Insurance, Financial Services",Las Vegas,Tony Repinski - Farmers Insurance,89117,3.5,NV
"5435 W Sahara Ave, Ste E",NkjkIP8Q5sdOgL-_Tu-2XA,"Life Insurance, Auto Insurance, Insurance, Home & Rental Insurance, Financial Services",Las Vegas,Allstate Insurance Agent: Mehrooz Misaghian,89146,3.5,NV
"10226 Couloak Dr, Ste 200",2h2Gmir4rbY9xoLRq6zBEg,"Financial Services, Auto Insurance, Life Insurance, Home & Rental Insurance, Insurance",Charlotte,Tony Hefner - State Farm Insurance Agent,28216,3.5,NC
120 W Aurora Rd,CkYmB8OoPvlu3mmYRmHI2w,"Auto Insurance, Insurance, Home & Rental Insurance, Life Insurance, Financial Services",Northfield,Epic Insurance Center,44067,2.5,OH
"10429 S 51st St, Ste 220",I1MnZyi1dvNkysktcxiQ0g,"Home & Rental Insurance, Life Insurance, Auto Insurance, Insurance, Financial Services",Phoenix,Touchdown Insurance,85044,4.5,AZ
330 N Highway 16,3EicGRKPDsQPS0Dk-XzAAQ,"Auto Insurance, Life Insurance, Home & Rental Insurance, Financial Services, Insurance",Denver,Allstate Insurance: Renee Brooks,28037,2.5,NC
"2655 S Rainbow Blvd, Ste 310",g7GOhK55M9QpQ1GtqyNRpw,"Home & Rental Insurance, Insurance, Auto Insurance, Financial Services, Life Insurance, Automotive",Las Vegas,Insuremart,89146,4.5,NV
"9205 W Russell Rd, Ste 370",-eEJkNuGlDRUlDSqpJVgtw,"Life Insurance, Home & Rental Insurance, Auto Insurance, Financial Services, Insurance",Las Vegas,Liberty Mutual Insurance,89148,3.5,NV
"10120 S Eastern Ave, Ste 200",zME8Cujcpg-IYdB2ONSM6Q,"Insurance, Auto Insurance, Financial Services, Life Insurance, Home & Rental Insurance",Henderson,Jon Spalding Insurance,89052,5.0,NV
