address,business_id,categories,city,name,postal_code,stars,state
"Walmart, 300 Borough Drive",eS6eu0zezVYYXykNG-92Kw,"Legal Services, Lawyers, Real Estate Services, Home Services, Professional Services, Real Estate, Notaries, Divorce & Family Law, Real Estate Law, Personal Injury Law, Local Services, Estate Planning Law",Scarborough,Axess Law,M1P 4P5,4.5,ON
8275 S Eastern Ave,J0NUItCouPBMVKW7zlRWHw,"Lawyers, Wills, Trusts, & Probates, Estate Planning Law, Professional Services",Las Vegas,Sundvick Lizette B ESQ,89123,2.5,NV
6230 W Desert Inn Rd,-ElDqujEn1u64ynQr0bX7g,"Lawyers, Real Estate Law, Professional Services, Divorce & Family Law",Las Vegas,McFarling Law Group,89146,4.5,NV
"64 N Pecos Rd, Ste 200",WPhDR41v0EJOIKpFuSm75w,"Divorce & Family Law, Lawyers, Professional Services, Wills, Trusts, & Probates, Estate Planning Law",Henderson,Rachel Jacobson,89074,5.0,NV
"3900 E Camelback Rd, Ste 250",_2Ypabws60bwV-KV3naw7Q,"Mortgage Brokers, Real Estate Services, Real Estate, Home Services, Lawyers, Real Estate Law, Professional Services",Phoenix,Grand Canyon Title Agency,85018,2.0,AZ
"7254 E Southern Ave, Ste 121",2dD7CO5KLel52ncTKy6d7Q,"Professional Services, Lawyers, Estate Planning Law, Wills, Trusts, & Probates, Business Law",Mesa,Dana Law Group - Mesa,85209,4.5,AZ
"1747 E Morten Ave, Ste 110",srQM811bJCkN_YCP-8vSLg,"Mediators, Lawyers, Professional Services, Estate Planning Law, Divorce & Family Law, Wills, Trusts, & Probates",Phoenix,Sirlin law Firm,85020,5.0,AZ
3100 W Ray Rd,agH9eHYYbl5Zj7WiCZjZBQ,"Lawyers, Divorce & Family Law, Estate Planning Law, Professional Services, Business Law, Mediators",Chandler,Donaldson Stewart,85226,3.0,AZ
"7881 W Charleston Blvd, Ste 165",z7p6v6crOqHQ7lhyr2MOtA,"Personal Injury Law, Professional Services, Lawyers, Estate Planning Law, Real Estate Law",Las Vegas,Yan Kenyon,89117,5.0,NV
"10120 S Eastern Ave, Ste 140",YQ33rdPmyHlHjmJ15iYkpg,"Legal Services, Professional Services, Real Estate Law, Lawyers, Divorce & Family Law",Henderson,Nevada Family Law Group,89052,5.0,NV
2101 Richmond Rd,WJ_JElUxUcSRJG4lpst0mQ,"Lawyers, Professional Services, Divorce & Family Law, Estate Planning Law",Beachwood,Larry Madorsky & Assoc Lpa,44122,3.5,OH
"319 S Sharon Amity Rd, Ste 230",5CGu70ennvKa6HMtQ-kn5g,"Divorce & Family Law, Professional Services, Lawyers, Wills, Trusts, & Probates, Estate Planning Law",Charlotte,Krusch Divorce Resolution,28211,3.5,NC
"15035 N 73rd St, Ste B",01JrEo51_U2Gz2hsvZOksg,"Lawyers, Professional Services, Business Law, Contract Law, Wills, Trusts, & Probates, General Litigation, Estate Planning Law",Scottsdale,Neal Law Firm,85260,5.0,AZ
"13925 Ballantyne Corporate Pl, Ste 200",LWD79u2P8Laurv615POSTg,"Business Law, Real Estate Law, Estate Planning Law, Professional Services, Lawyers",Charlotte,"Gorman & Associates, PA",28277,5.0,NC
"12725 W Indian School Rd, Ste E101",9hd5YXcCFcH6gWQ-8RzHkA,"Legal Services, Lawyers, Professional Services, Real Estate Law",Avondale,Casler Law Office,85392,3.0,AZ
"1980 Festival Plaza Dr, Ste 300",S5sFDe6_S7UCPnsVxCU1DQ,"Real Estate Law, Lawyers, Professional Services, Personal Injury Law",Las Vegas,O'Grady Law Group,89135,5.0,NV
"111 W Monroe St, Ste 1400",aIMWLToUusGChKru0DHT4w,"Personal Injury Law, Professional Services, Lawyers, DUI Law, Immigration Law, Criminal Defense Law, Wills, Trusts, & Probates, Estate Planning Law",Phoenix,Kanu & Associates,85003,2.0,AZ
"2450 Saint Rose Pkwy, Ste 120",4Bph02QEmYGIm2DTG71jig,"Business Law, Real Estate Law, Lawyers, General Litigation, Professional Services",Henderson,Law Offices of P. Sterling Kerr,89074,2.0,NV
711 S 9th St,hV4QbR8PWp_H5FW9QdwldA,"Divorce & Family Law, Lawyers, Professional Services, Real Estate Law, Employment Law, Immigration Law, Bankruptcy Law, Personal Injury Law",Las Vegas,Lizada Law Firm,89101,4.5,NV
"4455 E Camelback Rd, Ste C250",bMKmisKCFzPvqlamqyPRdQ,"Personal Injury Law, General Litigation, DUI Law, Real Estate Law, Professional Services, Lawyers, Criminal Defense Law",Phoenix,Tait & Hall Law Firm,85018,5.0,AZ
3008 N 44th St,jhHhoZfO62QhFKJ02Y9mbA,"Lawyers, Professional Services, Real Estate Law, Bankruptcy Law",Phoenix,Law Offices of Scott M Clark,85018,4.0,AZ
"7881 W Charleston Blvd, Ste 220",WcRitelbM2N7mRDyAGdDzA,"Business Law, Real Estate Law, Professional Services, Lawyers, Bankruptcy Law",Las Vegas,David J Winterton & Associates,89117,3.0,NV
"15425 S 40th Pl, Ste 5",32MCxjAV0jwcD1n_-BQ_SA,"General Litigation, Professional Services, Estate Planning Law, Lawyers, Wills, Trusts, & Probates, Personal Injury Law, Criminal Defense Law, Divorce & Family Law",Phoenix,"Leavell & Rivera, PLC",85044,5.0,AZ
2037 Franklin Ave,ECV_8nrylyVRnnyqwzOrCw,"Lawyers, Bankruptcy Law, Professional Services, Real Estate Law, Legal Services, Personal Injury Law",Las Vegas,A Fresh Start Law,89104,4.5,NV
"3030 N 3rd St, Ste 200",yFBhINkr3UBwALHImnxo6g,"Professional Services, Wills, Trusts, & Probates, Lawyers, Estate Planning Law",Phoenix,"Michael J. Fuller, Attorney at Law",85012,5.0,AZ
"2250 E Germann Rd, Ste 11",WyMdp2FO4ZmG6m8h6BEYzA,"Real Estate Law, Professional Services, Lawyers, Bankruptcy Law",Chandler,"Neeley Law Firm, PLC",85286,5.0,AZ
"401 W Baseline Rd, Ste 207",vPDy4AwYyl9WUX_G3V6WgQ,"Personal Injury Law, Business Law, General Litigation, Real Estate Law, Professional Services, Lawyers, Estate Planning Law",Tempe,"The Deneau Law Firm, PLLC",85283,3.5,AZ
"1057 Whitney Ranch Dr, Ste 350",5QNoAr8OJhOWTPX2h-00jQ,"Divorce & Family Law, Lawyers, Professional Services, General Litigation, Criminal Defense Law, Estate Planning Law, Personal Injury Law",Henderson,The Jacks Law Group,89014,4.5,NV
"1850 N Central Ave, Ste 1800",JNZb6YC4wagWil_wAAs1ug,"Lawyers, Estate Planning Law, Wills, Trusts, & Probates, Elder Care Planning, Business Law, Real Estate Law, Local Services, Professional Services, Tax Law",Phoenix,Frazer Ryan Goldberg & Arnold,85004,3.5,AZ
"5556 S Fort Apache Rd, Ste 100",oI--vAw7Yu4oIBZTk_8FnQ,"Professional Services, General Litigation, Lawyers, Real Estate Law, Workers Compensation Law",Las Vegas,Messner Reeves,89148,3.0,NV
"1540 W Warm Springs Rd, Ste 100",R2oGMEyh0TUtEd7MYukINA,"Estate Planning Law, Business Law, Legal Services, Lawyers, Professional Services, Tax Law",Henderson,Dixon Law Group,89014,5.0,NV
"10130 Perimeter Pkwy, Ste 400",5fHZVoCij2D44wRQyZzEaA,"Lawyers, Real Estate Law, Professional Services",Charlotte,Shapiro & Ingle LLP,28216,2.5,NC
"2627 North 3rd. St, Ste 104",8bUPOe1gUNbisMBHJ0yXWA,"Divorce & Family Law, Professional Services, Lawyers, Bankruptcy Law, Wills, Trusts, & Probates, Estate Planning Law",Phoenix,"Yvonne Yragui, PC",85004,4.0,AZ
"3130 N 3rd Ave, Ste 200",d22K9b3VX6_T7ekTu3Lgpg,"Divorce & Family Law, Personal Injury Law, Lawyers, Estate Planning Law, Professional Services",Phoenix,Debra Palomino,85013,3.5,AZ
"6053 S Fort Apache Rd, Ste 120",2-9mbNkNPvaZf5HICHLgng,"Professional Services, Divorce & Family Law, Real Estate Law, Lawyers, Business Law",Las Vegas,Pintar Albiston LLP,89148,4.0,NV
2425 W Horizon Ridge Pkwy,BiRO5-IsJ5ev0KLNo663WA,"Lawyers, Professional Services, Wills, Trusts, & Probates, Estate Planning Law",Henderson,Cassady Law Offices,89052,4.0,NV
"25 Adelaide Street E, Suite 900",ueSZ4vtjh3-JGqUBpdQpyg,"Lawyers, Professional Services, Real Estate Law",Toronto,"Baldwin Sennecke Halman, LLP",M5C 1T6,4.0,ON
"4020 N 20th St, Ste 100",XbKWLeDinNrpxgJ0T2PY-Q,"Bankruptcy Law, Business Law, DUI Law, Estate Planning Law, Personal Injury Law, Professional Services, Lawyers, Criminal Defense Law",Phoenix,Jenkins Law Firm,85016,3.5,AZ
71 Main Street S,aipGVzw4Hmq3sXXce9ZXTA,"Criminal Defense Law, Lawyers, Professional Services, Divorce & Family Law, Real Estate Law, Business Law",Newmarket,Epstein & Associates,L3Y 3Y5,3.5,ON
"823 Las Vegas Blvd S, Ste 280",Xu9eH13hGgsV1uT4o3-Fng,"Business Law, Lawyers, Estate Planning Law, Real Estate Law, Bankruptcy Law, Professional Services, General Litigation",Las Vegas,Reynolds & Associates,89101,5.0,NV
"2025 North Third St, Ste B290",60a9WCKS5-pti4ewUMriFw,"Lawyers, Professional Services, Wills, Trusts, & Probates, Estate Planning Law",Phoenix,"Michael J Tucker, PC",85004,5.0,AZ
"6512 N Decatur Blvd, Ste 130",aFSS0iQ7GaK5kiwTGyZfNQ,"Tax Services, Lawyers, Wills, Trusts, & Probates, Local Services, Professional Services, Legal Services, Estate Planning Law, Financial Services, Accountants, Insurance, Notaries, Divorce & Family Law, Shipping Centers",Las Vegas,Nevada Legal Forms & Postal Services,89131,3.0,NV
612 S 10th St,EAaPxsyECxILGOxTitSn7w,"Professional Services, Employment Law, Lawyers, Personal Injury Law, Criminal Defense Law, Divorce & Family Law, Estate Planning Law",Las Vegas,Leavitt Legal Group,89101,5.0,NV
"4647 N 32nd St, Ste 135",GjtFOzr08DELMgbiW4_WlQ,"Estate Planning Law, Local Flavor, Professional Services, Lawyers, Real Estate Law, Legal Services, Business Law",Phoenix,Kadish & Anthony Law Group,85018,5.0,AZ
"3800 Howard Hughes Pkwy, Ste 1000",G8s7-XBxC1FY25hPnjftQQ,"Lawyers, Real Estate Law, Business Law, Professional Services, Bankruptcy Law, General Litigation, Mediators",Las Vegas,"Jay Young, Attorney",89169,5.0,NV
"9590 E Ironwood Square, Ste 110",uia7gB6D2ICHI7571-hOnw,"General Litigation, IP & Internet Law, Business Law, Real Estate Law, Professional Services, Lawyers",Scottsdale,Davidson Law Group,85258,4.5,AZ
10781 W Twain Ave,ZeFAipPkqMDTGEzeVMqN1A,"Lawyers, Personal Injury Law, Legal Services, Real Estate Law, Professional Services, Divorce & Family Law",Las Vegas,Mortenson & Rafie,89135,5.0,NV
2916 N 7th Ave,xL-S6BfPkeMAe7myPN8EoQ,"Wills, Trusts, & Probates, Employment Law, Divorce & Family Law, Estate Planning Law, Lawyers, Professional Services",Phoenix,Elizabeth A Westby,85013,5.0,AZ
"3877 N 7th St, Ste 230",0fRgMgSf0WrSoGx11pEZPQ,"Professional Services, Estate Planning Law, Lawyers, DUI Law, Bankruptcy Law, Divorce & Family Law, Real Estate Law",Phoenix,Bennett Parker Law,85014,4.5,AZ
"14301 N 87th St, Ste 305",PkF-RJSVMatReKCA0iOrog,"Home Services, Real Estate Law, Real Estate Agents, Divorce & Family Law, Real Estate, Professional Services, Mediators, Contract Law, Lawyers",Scottsdale,Laura B Bramnick Attorney at Law,85260,4.0,AZ
"7656 W Sahara Ave, Ste 110",phQhptefrOnZmS9kmVydqQ,"Personal Injury Law, Criminal Defense Law, Estate Planning Law, Wills, Trusts, & Probates, Lawyers, Professional Services",Las Vegas,Nadine Morton Law,89117,2.5,NV
,HHGlgFOGBPzGF6sFJWnrwA,"Notaries, Local Services, Real Estate Services, Real Estate, Wills, Trusts, & Probates, Estate Planning Law, Lawyers, Home Services, Professional Services",Gilbert,Anderson Mobile Notary Services,85299,5.0,AZ
2301 Palomino Ln,cNs9Wpl1vf1hn6e580aoUQ,"Lawyers, Professional Services, DUI Law, Estate Planning Law, Employment Law, Wills, Trusts, & Probates, Criminal Defense Law, Real Estate Law, Divorce & Family Law, General Litigation, Personal Injury Law",Las Vegas,The Law Offices of Stovall and Associates,89107,4.5,NV
"2520 St Rose Pkwy, Ste 319",EF-9CNwiOSSB_CCoaWHE6w,"Lawyers, Professional Services, Estate Planning Law, Elder Law, Wills, Trusts, & Probates",Henderson,Grant Morris Dodds,89074,4.0,NV
"3101 N Central Ave, Ste 820",WS8QIHUW9EKMn-mrixxZxg,"Professional Services, Business Law, Divorce & Family Law, Legal Services, Estate Planning Law, Wills, Trusts, & Probates, Lawyers",Phoenix,The Law Offices of Jeffrey D Lynch,85012,5.0,AZ
"203 S Water St, Ste 300",gYUw6H0JPfHwSMcX4q3n8g,"Professional Services, Lawyers, General Litigation, Business Law, Estate Planning Law",Henderson,McDonald Law Group,89015,5.0,NV
2305 W Horizon Ridge Pkwy,B7NHFoP1DH9JrpliCHRCDA,"Professional Services, Divorce & Family Law, Wills, Trusts, & Probates, Local Services, Legal Services, Lawyers, Estate Planning Law",Henderson,Affordable DocPrep Services,89052,4.0,NV
"1384 Old Freeport Rd, Ste 3B",QFzNhlm2fpX_Eqm-uczLzg,"Professional Services, DUI Law, Business Law, Real Estate Law, Divorce & Family Law, Lawyers, Criminal Defense Law",Pittsburgh,Allegheny Attorneys at Law,15238,2.0,PA
"707 Grant St, Ste 125",bU0ngjsWeMBrcWe-I1TODQ,"Professional Services, Personal Injury Law, Lawyers, General Litigation, Workers Compensation Law, Real Estate Law, Social Security Law",Pittsburgh,Robert Peirce & Associates,15219,2.5,PA
"222 Boulevard Saint-Laurent, Suite 202",tgw-78xz6RCA3MULf-xCVg,"Professional Services, Estate Planning Law, Real Estate Law, Local Services, Lawyers, Notaries, Business Law",Montréal,David Toledano,H2Y 2Y3,1.0,QC
"1810 E Sahara Ave, Ste 120",Vy9yZjLxMr0cxERNC5TAjg,"General Litigation, Professional Services, Business Law, Real Estate Law, Lawyers",Las Vegas,"Law Office of Andrew H Pastwick, LLC",89104,5.0,NV
"366 N Gilbert Rd, Ste 202",OMR9nxByWV3WP50z5yF_pg,"Business Law, Lawyers, Personal Injury Law, Estate Planning Law, Professional Services, Wills, Trusts, & Probates",Gilbert,Browne Law Group,85234,5.0,AZ
"2450 S Gilbert Rd, Ste 200",PXAzSkv5MfQ-u8QRd_wwYw,"Bankruptcy Law, Lawyers, Professional Services, DUI Law, Real Estate Law",Chandler,Brown & Associates,85286,2.5,AZ
20814 N 14th Ave,Lt1rPwuTdOmMQSHx9UHXYw,"Local Services, Estate Planning Law, Notaries, Wills, Trusts, & Probates, Couriers & Delivery Services, Legal Services, Professional Services, Lawyers",Phoenix,Arizona Notary Service,85027,5.0,AZ
"2100 Wharton St, Ste 302",ye3_3aPF-qTf2XlwSnAacQ,"Divorce & Family Law, Wills, Trusts, & Probates, Real Estate, Legal Services, Lawyers, Home Services, Estate Planning Law, Professional Services, Real Estate Services, Real Estate Law",Pittsburgh,American Wills & Estates,15203,4.5,PA
"215 E Warm Springs Rd, Ste 109",3w5mWViDj2224A6POYTcQQ,"Real Estate Agents, Real Estate Law, Real Estate, Lawyers, Professional Services, Real Estate Services, Home Services",Las Vegas,First Full Service Realty,89119,5.0,NV
1130 Wigwam Pkwy,EGKX6GoambHTSEF8LfSoYQ,"Criminal Defense Law, Professional Services, Bankruptcy Law, Lawyers, Estate Planning Law, Wills, Trusts, & Probates, Personal Injury Law",Henderson,Dempsey Roberts & Smith,89074,2.0,NV
"9205 W Russell Rd, Ste 240",0Y18bIw9XLPs5QjeNWEoWQ,"Lawyers, Divorce & Family Law, Personal Injury Law, Professional Services, Criminal Defense Law, Wills, Trusts, & Probates, Estate Planning Law",Las Vegas,Onello Law Group,89148,5.0,NV
"1671 W Horizon Ridge Pkwy, Ste 200",3prPyOIoC5Cm0z7Mjcfd4g,"Professional Services, Bankruptcy Law, Wills, Trusts, & Probates, General Litigation, Lawyers, Estate Planning Law, Personal Injury Law",Henderson,Clear Counsel Law Group,89012,4.0,NV
"8275 S Eastern Ave, Ste 200",ZF3k5JsZyv-faCIgPJQ84A,"Professional Services, Lawyers, Estate Planning Law, Wills, Trusts, & Probates, Business Law",Las Vegas,The Marshall Law Office,89123,5.0,NV
4801 E Independence Blvd,fs5PI8BJ3iG0GGh18zAEBw,"Legal Services, Professional Services, Home Services, Real Estate, Lawyers, Real Estate Law, Criminal Defense Law, Personal Injury Law",Charlotte,Law Office of Algernon Williams,28212,5.0,NC
"5425 E Bell Rd, Ste 104",wqqkx4YlE0G65MkyE37LQQ,"Professional Services, Lawyers, Estate Planning Law, Divorce & Family Law, Wills, Trusts, & Probates",Scottsdale,"Mazza Law, PLC",85254,5.0,AZ
"5020 E Shea Blvd, Ste 100",0gteyijxNgxYRLNGAVyFTw,"Professional Services, Lawyers, Wills, Trusts, & Probates, Estate Planning Law",Scottsdale,Bivens & Associates,85254,4.5,AZ
"55 Eglinton Avenue E, Suite 706",29tgeFlBU-j62sv1hIQ0Hw,"Lawyers, Personal Injury Law, Professional Services, Real Estate Law, General Litigation, Divorce & Family Law",Toronto,Jordan D Sobel,M4P 1G8,5.0,ON
"13034 N Verde River Dr, Ste 104",zmbblJZnfNr16dxGD3fmeQ,"DUI Law, Lawyers, Professional Services, Criminal Defense Law, Estate Planning Law",Fountain Hills,Fountain Hills Law Firm,85268,5.0,AZ
"4808 N 22nd St, Ste 200",5FMe4HfH1y1CwZ8Ox_9I7Q,"Lawyers, Real Estate Law, Divorce & Family Law, Estate Planning Law, Professional Services",Phoenix,Albee Law Firm,85016,5.0,AZ
6260 N Durango Dr,IVI3hsJyeYe9RYVcLKP7zw,"Lawyers, Tax Law, Tax Services, Bankruptcy Law, Real Estate Law, Professional Services, Financial Services",Las Vegas,Randolph Law Firm PC,89149,4.5,NV
22050 Mastick Rd,00-0Yeseo7DzKE0c0ElmXg,"Lawyers, Estate Planning Law, Wills, Trusts, & Probates, Legal Services, Divorce & Family Law, Professional Services",Cleveland,Goodwin & Bryan,44126,2.0,OH
1180 N Town Center Dr,eC-XUA0VhOmU49gSQb-RTg,"Lawyers, Professional Services, Estate Planning Law",Las Vegas,Law Offices of Pamela Jones,89144,5.0,NV
"2200 Paseo Verde Pkwy, Ste 350",xsYYHCTjYpmIzqtMI8NsIg,"Lawyers, Professional Services, Divorce & Family Law, Bankruptcy Law, Estate Planning Law",Henderson,Ford & Friedman,89052,4.0,NV
"6330 Spring Mountain Rd, Ste D",_uOp33KhlWnqUWWZ5Wwn_g,"Immigration Law, Professional Services, Lawyers, Personal Injury Law, Estate Planning Law",Las Vegas,Law Offices of Eric K. Chen,89146,4.0,NV
"20 E Thomas Rd, Ste 2200",8_qSnI18U9LlcWGFNwKC4g,"Real Estate Law, Lawyers, Business Law, Professional Services, General Litigation, Criminal Defense Law, Estate Planning Law",Phoenix,Kleinman Law Firm,85012,3.5,AZ
703 S 8th St,6HBRu5vvtpH1lln7qYCSdw,"Divorce & Family Law, Personal Injury Law, Legal Services, DUI Law, Criminal Defense Law, General Litigation, Lawyers, Professional Services, Real Estate Law",Las Vegas,"Alex B. Ghibaudo, P.C.",89101,3.0,NV
,IKVF1pZqoEhvVQQqG5jscw,"Estate Planning Law, Professional Services, Lawyers",Mesa,Family Tree Estate Planning - Mesa/Tempe,85206,3.5,AZ
"2820 Selwyn Ave, Ste 425",xR8-i-2Qdg1MSBsDPAKs4Q,"Estate Planning Law, Wills, Trusts, & Probates, Professional Services, Tenant and Eviction Law, Lawyers, Real Estate Law",Charlotte,Hankin & Pack Law,28209,1.0,NC
"7227 E Baseline Rd, Ste 109",UHAXvfuHn_est-DJcfjIQw,"Professional Services, Lawyers, Divorce & Family Law, Business Law, Estate Planning Law, Personal Injury Law, Bankruptcy Law",Mesa,Dodge & Vega,85209,3.5,AZ
"7025 W Bell Rd, Ste 8",DFXnSo3uzj8LiiDeR1k22A,"Lawyers, Legal Services, Divorce & Family Law, Professional Services, Real Estate Law, Business Law",Glendale,Monahan Law Firm,85308,3.5,AZ
"3030 N 3rd St, Ste 770",1x7quBnzVvOkKHtsPCWQeA,"Professional Services, Lawyers, Estate Planning Law, Personal Injury Law, Divorce & Family Law, Wills, Trusts, & Probates, Bankruptcy Law",Phoenix,Kamper Estrada,85012,5.0,AZ
3420 N Buffalo Dr,xl6c9WkFcIFamGLkqYIYkw,"Criminal Defense Law, Divorce & Family Law, Personal Injury Law, Professional Services, Lawyers, Estate Planning Law, DUI Law",Las Vegas,Kurth Law Office,89129,4.5,NV
10799 W Twain Ave,grJwuzsLp3lFR3IMm8cs-w,"Professional Services, Lawyers, Wills, Trusts, & Probates, Estate Planning Law",Las Vegas,Cassady Law Offices,89135,4.0,NV
165 North Queen Street,VtITCOfuxRk3CSNBx8_qPg,"Real Estate Law, Professional Services, Local Services, Lawyers, Legal Services, Notaries",Toronto,Axess Law,M9C 1A7,1.0,ON
402 E Southern Ave,YX3ooK_QOjal8Pi9QNYSWA,"Lawyers, Entertainment Law, Real Estate Law, Professional Services, Business Law",Tempe,Kuzmich & Associates,85282,5.0,AZ
"7272 East Indian School Rd, Ste 111",pYMDovqfT7FclTOeUUIf6Q,"Lawyers, Real Estate Law, Business Law, Bankruptcy Law, Professional Services",Scottsdale,The Law Office of Joseph Velez,85251,3.5,AZ
"7881 W Charleston Blvd, Ste 160",f_-YvSQ08g2LAF9Se-Mq4A,"Professional Services, DUI Law, Divorce & Family Law, Lawyers, Bankruptcy Law, Personal Injury Law, Real Estate Law",Las Vegas,Lonardo and Jacovino Law Firm,89117,5.0,NV
"11811 N Tatum Blvd, Ste 3031",37v4ie0ubsJR2FkZsSFrUA,"Financial Services, Debt Relief Services, Divorce & Family Law, Estate Planning Law, Bankruptcy Law, Professional Services, Lawyers",Phoenix,Rambo Law Offices,85028,5.0,AZ
719 S 6th St,GkfO4Lc1osCKItP4lWaVzg,"Estate Planning Law, Contract Law, Professional Services, Legal Services, Lawyers, Divorce & Family Law, Process Servers, Bankruptcy Law",Las Vegas,Low Cost Document Preparation Services,89101,2.5,NV
"5020 E Shea Blvd, Ste 240",KGyZ8Auih5LDWC7_-DaX9g,"Lawyers, Divorce & Family Law, Mediators, Professional Services, Estate Planning Law, Personal Injury Law, Criminal Defense Law",Scottsdale,Ogborne Law,85254,5.0,AZ
"6720 N Scottsdale Rd, Ste 305",fxkqaZgPUVrs1Tgdnrec1w,"Professional Services, Business Law, Real Estate Law, Lawyers, Wills, Trusts, & Probates, Estate Planning Law",Scottsdale,Galbut Beabeau,85253,5.0,AZ
"14220 N Northsight Blvd, Ste 135",T23Z6F4l0j-qriMSlyYTLA,"Wills, Trusts, & Probates, Estate Planning Law, Personal Injury Law, Real Estate Law, General Litigation, Professional Services, Divorce & Family Law, Lawyers",Scottsdale,Berk Law Group,85260,5.0,AZ
"8970 W Cheyenne Ave, Ste 110",81H_yEsSDHcy2rXZ7EwsZw,"Business Law, Wills, Trusts, & Probates, Estate Planning Law, Professional Services, Lawyers",Las Vegas,Stone Law Offices,89129,4.5,NV
"1100 W Bagley Rd, Ste 210",GkYEcoWW1BHkXe9DZgM3gA,"Estate Planning Law, Real Estate Law, Business Law, Lawyers, Professional Services",Berea,"Margaret T Karl, Attorney",44017,3.0,OH
7319 N 16th St,7YOEPQdMWGbKsat7xTeDwg,"Divorce & Family Law, Lawyers, Professional Services, Active Life, Wills, Trusts, & Probates, Estate Planning Law, Employment Law",Phoenix,GillespieShields,85020,3.5,AZ
"Walmart, 1900 Eglinton Avenue",e5e4jowzkZzc_HSGRK2Y2Q,"Legal Services, Personal Injury Law, Local Services, Professional Services, Estate Planning Law, Real Estate Law, Lawyers, Notaries",Toronto,Axess Law,M1L 2L9,2.5,ON
"8102 N 23rd Ave, Ste E",pTuL-z6fGXBzbsqWhwJy2g,"Bankruptcy Law, Lawyers, Professional Services, Notaries, Financial Services, Estate Planning Law, General Litigation, Debt Relief Services, Local Services",Phoenix,Hauf Law Office,85021,3.0,AZ
"1839 E Queen Creek Rd, Ste 1",h_u4YEyuWCUMZFosKQyPEw,"DUI Law, Bankruptcy Law, Criminal Defense Law, Professional Services, Lawyers, Estate Planning Law, General Litigation, Personal Injury Law",Chandler,Gordwin Law,85286,3.5,AZ
"333 N Dobson Rd, Ste 5",53dFNOHN2CkcmRM-0PqwWg,"Professional Services, Estate Planning Law, Home Services, Real Estate Law, Business Law, Real Estate, Lawyers",Chandler,"Law Offices of Jeffrey A. Schoen, P.C.",85224,3.5,AZ
"1747 E Morten Ave, Ste 108",nNYd0DPiFJU0Ud4IHnDG4Q,"Professional Services, General Litigation, Lawyers, Real Estate Law, Business Law",Phoenix,Innabi Law Firm,85020,4.5,AZ
3336 E Chandler Heights Rd,NEehpvyHO6EJO44_yuPC9g,"Estate Planning Law, Accountants, Tax Services, Financial Services, General Litigation, Legal Services, Lawyers, Professional Services",Gilbert,"The Law Office Of Kristin Gentile White, PC",85298,3.0,AZ
"7251 W Lake Mead Blvd, Ste 300",Vg9c5JeXkYpJh_bS6sH0tA,"DUI Law, Lawyers, Divorce & Family Law, Professional Services, Personal Injury Law, Criminal Defense Law, Estate Planning Law, Business Law, Wills, Trusts, & Probates, Bankruptcy Law",Las Vegas,James Edward Smith,89128,4.0,NV
